rank	score	gene_symbol	gene_identifier
1	0.9	COL5A1	ENSG00000130635
2	0.85	COL3A1	ENSG00000168542
3	0.8	COL1A1	ENSG00000108821
4	0.75	COL1A2	ENSG00000164692
5	0.7	TNXB	ENSG00000168477
6	0.65	ADAMTS2	ENSG00000087116
7	0.6	FBN1	ENSG00000166147
8	0.55	GJA1	ENSG00000152661
9	0.5	PLOD1	ENSG00000083444
10	0.45	EFEMP2	ENSG00000172638
11	0.4	NOTCH1	ENSG00000148400
12	0.35	ADAMTS14	ENSG00000138316
13	0.3	ADAMTSL4	ENSG00000143382
14	0.25	ADAMTS10	ENSG00000142303
15	0.2	ELN	ENSG00000049540
16	0.15	FBLN5	ENSG00000140092
17	0.1	SPARC	ENSG00000113140
18	0.05	ADAMTSL2	ENSG00000197859
