rank	score	gene_symbol	gene_identifier
1	0.024	ENPP1	ENSG00000197594
2	0.0165	AAGAB	ENSG00000103591
3	0.0142	MSX2	ENSG00000120149
4	0.0136	FOXN1	ENSG00000109101
5	0.0135	WNT10A	ENSG00000135925
6	0.0129	ATP2A2	ENSG00000174437
7	0.0111	KRT5	ENSG00000186081
8	0.011	FGF20	ENSG00000078579
9	0.0107	KRT14	ENSG00000186847
10	0.0106	CAST	ENSG00000153113
11	0.0097	SP6	ENSG00000189120
12	0.0094	HOXC13	ENSG00000123364
13	0.0086	LRP4	ENSG00000134569
14	0.0085	EDAR	ENSG00000135960
14	0.0085	EN1	ENSG00000163064
16	0.0084	KRT90P	ENSG00000257844
17	0.0083	DNASE1L2	ENSG00000167968
18	0.0082	TTC7A	ENSG00000068724
19	0.0078	TP63	ENSG00000073282
19	0.0078	DMP1	ENSG00000152592
21	0.0077	KRT75	ENSG00000170454
22	0.0075	EGFR	ENSG00000146648
23	0.0073	COL7A1	ENSG00000114270
23	0.0073	SEMA3F	ENSG00000001617
25	0.0071	TGFB1	ENSG00000105329
26	0.007	RABL2A	ENSG00000144134
26	0.007	RABL2B	ENSG00000079974
26	0.007	PROM2	ENSG00000155066
29	0.0066	SGIP1	ENSG00000118473
29	0.0066	AMELX	ENSG00000125363
29	0.0066	AMELY	ENSG00000099721
32	0.0064	PITX1	ENSG00000069011
32	0.0064	RSPO2	ENSG00000147655
34	0.0062	NOTUM	ENSG00000185269
34	0.0062	TWIST1	ENSG00000122691
36	0.0058	FAM20C	ENSG00000177706
36	0.0058	TNN	ENSG00000120332
38	0.0056	ENAM	ENSG00000132464
38	0.0056	NFIC	ENSG00000141905
38	0.0056	ODAPH	ENSG00000174792
41	0.0055	FAM20A	ENSG00000108950
41	0.0055	TP53	ENSG00000141510
43	0.0054	C3orf38	ENSG00000179021
43	0.0054	PAX9	ENSG00000198807
43	0.0054	IRX1	ENSG00000170549
46	0.0053	ITGA11	ENSG00000137809
47	0.0052	DSG4	ENSG00000175065
48	0.0051	CD5L	ENSG00000073754
48	0.0051	CDC34	ENSG00000099804
48	0.0051	MKS1	ENSG00000011143
48	0.0051	POT1	ENSG00000128513
48	0.0051	TMEM147	ENSG00000105677
48	0.0051	ITGB6	ENSG00000115221
48	0.0051	MAP3K11	ENSG00000173327
55	0.005	AGPAT2	ENSG00000169692
55	0.005	NGFR	ENSG00000064300
55	0.005	ITGB4	ENSG00000132470
58	0.0049	HR	ENSG00000168453
59	0.0047	KRT83	ENSG00000170523
59	0.0047	GREM2	ENSG00000180875
61	0.0046	BCL11B	ENSG00000127152
62	0.0045	SSUH2	ENSG00000125046
62	0.0045	DSP	ENSG00000096696
62	0.0045	AMBN	ENSG00000178522
65	0.0043	GJA1	ENSG00000152661
65	0.0043	FBN2	ENSG00000138829
65	0.0043	SPRY4	ENSG00000187678
68	0.0042	OSTM1	ENSG00000081087
68	0.0042	ANTXR1	ENSG00000169604
68	0.0042	ALPL	ENSG00000162551
68	0.0042	RUNX2	ENSG00000124813
68	0.0042	SPARC	ENSG00000113140
68	0.0042	GLI3	ENSG00000106571
74	0.0041	LORICRIN	ENSG00000203782
75	0.004	NECTIN1	ENSG00000110400
75	0.004	PKP1	ENSG00000081277
75	0.004	PLEC	ENSG00000178209
75	0.004	CHUK	ENSG00000213341
75	0.004	IBSP	ENSG00000029559
75	0.004	PABIR2	ENSG00000156504
75	0.004	DSG1	ENSG00000134760
75	0.004	KRT1	ENSG00000167768
75	0.004	COG6	ENSG00000133103
84	0.0039	DSPP	ENSG00000152591
84	0.0039	GRHL2	ENSG00000083307
84	0.0039	TYRO3	ENSG00000092445
87	0.0038	IDE	ENSG00000119912
87	0.0038	KRT16	ENSG00000186832
87	0.0038	KRT17	ENSG00000128422
87	0.0038	KRT6A	ENSG00000205420
87	0.0038	KRT6B	ENSG00000185479
87	0.0038	SETD5	ENSG00000168137
93	0.0037	SLC39A13	ENSG00000165915
94	0.0036	TAT	ENSG00000198650
95	0.0035	MBTPS2	ENSG00000012174
95	0.0035	PERP	ENSG00000112378
95	0.0035	TRPV3	ENSG00000167723
98	0.0034	LMNA	ENSG00000160789
98	0.0034	EDA	ENSG00000158813
100	0.0033	MEIS3	ENSG00000105419
