rank	score	gene_symbol	gene_identifier
1	0.0525	SLC6A9	ENSG00000196517
2	0.0487	PTCHD1	ENSG00000165186
3	0.0465	ADARB1	ENSG00000197381
4	0.0389	VARS1	ENSG00000204394
5	0.0385	NR2F1	ENSG00000175745
6	0.0375	NSRP1	ENSG00000126653
7	0.0364	SCN3A	ENSG00000153253
8	0.0357	CAMK2A	ENSG00000070808
9	0.0348	SLC9A6	ENSG00000198689
10	0.0334	CNTNAP2	ENSG00000174469
11	0.0324	NTRK2	ENSG00000148053
12	0.0321	PIGG	ENSG00000174227
13	0.0315	KCNH1	ENSG00000143473
14	0.0303	TUBB2A	ENSG00000137267
15	0.0299	UBE3A	ENSG00000114062
16	0.0293	TIMM50	ENSG00000105197
17	0.0289	CYFIP2	ENSG00000055163
18	0.0284	SUOX	ENSG00000139531
19	0.0279	GNB1	ENSG00000078369
20	0.0277	ALG11	ENSG00000253710
21	0.0273	HECW2	ENSG00000138411
22	0.0267	ATN1	ENSG00000111676
22	0.0267	GNAO1	ENSG00000087258
24	0.0266	AP3B2	ENSG00000103723
25	0.0264	FOXG1	ENSG00000176165
26	0.0263	DPM2	ENSG00000136908
27	0.0259	SLC6A8	ENSG00000130821
28	0.0258	TFE3	ENSG00000068323
29	0.0257	SPTBN4	ENSG00000160460
29	0.0257	MPDU1	ENSG00000129255
31	0.0256	PIGP	ENSG00000185808
32	0.0254	SLC12A6	ENSG00000140199
33	0.0253	TRIT1	ENSG00000043514
34	0.0249	ACTL6B	ENSG00000077080
35	0.0246	KANSL1	ENSG00000120071
36	0.0244	AARS1	ENSG00000090861
36	0.0244	ARV1	ENSG00000173409
36	0.0244	ATP1A2	ENSG00000018625
36	0.0244	ATP1A3	ENSG00000105409
36	0.0244	ATP6V1A	ENSG00000114573
36	0.0244	CACNA1A	ENSG00000141837
36	0.0244	CACNA1B	ENSG00000148408
36	0.0244	CACNA2D1	ENSG00000153956
36	0.0244	CDK19	ENSG00000155111
36	0.0244	CELF2	ENSG00000048740
36	0.0244	CLTC	ENSG00000141367
36	0.0244	CNKSR2	ENSG00000149970
36	0.0244	DALRD3	ENSG00000178149
36	0.0244	DHDDS	ENSG00000117682
36	0.0244	DNM1	ENSG00000106976
36	0.0244	EEF1A2	ENSG00000101210
36	0.0244	FBXO28	ENSG00000143756
36	0.0244	FGF12	ENSG00000114279
36	0.0244	FGF13	ENSG00000129682
36	0.0244	FZR1	ENSG00000105325
36	0.0244	GABBR2	ENSG00000136928
36	0.0244	GABRA2	ENSG00000151834
36	0.0244	GABRA5	ENSG00000186297
36	0.0244	GABRB2	ENSG00000145864
36	0.0244	GABRG2	ENSG00000113327
36	0.0244	GRIN2D	ENSG00000105464
36	0.0244	HCN1	ENSG00000164588
36	0.0244	KCNA2	ENSG00000177301
