rank	score	gene_symbol	gene_identifier
1	0.0525	AARS1	ENSG00000090861
1	0.0525	ACO2	ENSG00000100412
1	0.0525	ACTA1	ENSG00000143632
1	0.0525	ACTL6B	ENSG00000077080
1	0.0525	ADRA1D	ENSG00000171873
1	0.0525	AGTPBP1	ENSG00000135049
1	0.0525	AIFM1	ENSG00000156709
1	0.0525	ALDH5A1	ENSG00000112294
1	0.0525	ALG1	ENSG00000033011
1	0.0525	ALG6	ENSG00000088035
1	0.0525	AP000322.53	ENSG00000243627
1	0.0525	AP3B2	ENSG00000103723
1	0.0525	ARV1	ENSG00000173409
1	0.0525	ASCC1	ENSG00000138303
1	0.0525	ASPA	ENSG00000108381
1	0.0525	ATP1A2	ENSG00000018625
1	0.0525	ATP1A3	ENSG00000105409
1	0.0525	ATP6V1A	ENSG00000114573
1	0.0525	B3GALNT2	ENSG00000162885
1	0.0525	B4GAT1	ENSG00000174684
1	0.0525	BTD	ENSG00000169814
1	0.0525	CACNA1A	ENSG00000141837
1	0.0525	CACNA1B	ENSG00000148408
1	0.0525	CACNA2D1	ENSG00000153956
1	0.0525	CARS1	ENSG00000110619
1	0.0525	CARS2	ENSG00000134905
1	0.0525	CCDC47	ENSG00000108588
1	0.0525	CDK19	ENSG00000155111
1	0.0525	CELF2	ENSG00000048740
1	0.0525	CHAT	ENSG00000070748
1	0.0525	CLMP	ENSG00000166250
1	0.0525	CLTC	ENSG00000141367
1	0.0525	CNKSR2	ENSG00000149970
1	0.0525	CNTN1	ENSG00000018236
1	0.0525	CNTNAP2	ENSG00000174469
1	0.0525	COG7	ENSG00000168434
1	0.0525	COL4A1	ENSG00000187498
1	0.0525	COLQ	ENSG00000206561
1	0.0525	CRPPA	ENSG00000214960
1	0.0525	CYFIP2	ENSG00000055163
1	0.0525	DAG1	ENSG00000173402
1	0.0525	DALRD3	ENSG00000178149
1	0.0525	DARS2	ENSG00000117593
1	0.0525	DEAF1	ENSG00000177030
1	0.0525	DHDDS	ENSG00000117682
1	0.0525	DHX16	ENSG00000204560
1	0.0525	DHX30	ENSG00000132153
1	0.0525	DMD	ENSG00000198947
1	0.0525	DNM1	ENSG00000106976
1	0.0525	DNM1L	ENSG00000087470
1	0.0525	DOCK3	ENSG00000088538
1	0.0525	DPYD	ENSG00000188641
1	0.0525	DST	ENSG00000151914
1	0.0525	DYNC1H1	ENSG00000197102
1	0.0525	EEF1A2	ENSG00000101210
1	0.0525	ELMOD1	ENSG00000110675
1	0.0525	ELP2	ENSG00000134759
1	0.0525	EMC1	ENSG00000127463
1	0.0525	ERCC1	ENSG00000012061
1	0.0525	ERCC2	ENSG00000104884
1	0.0525	ERCC3	ENSG00000163161
1	0.0525	ERCC5	ENSG00000134899
1	0.0525	ERCC6	ENSG00000225830
1	0.0525	ERCC6-PGBD3	ENSG00000258838
1	0.0525	EXOSC1	ENSG00000171311
1	0.0525	EXOSC3	ENSG00000107371
1	0.0525	EXOSC8	ENSG00000120699
1	0.0525	EXOSC9	ENSG00000123737
1	0.0525	FBXO28	ENSG00000143756
1	0.0525	FGF12	ENSG00000114279
1	0.0525	FGF13	ENSG00000129682
1	0.0525	FKRP	ENSG00000181027
1	0.0525	FKTN	ENSG00000106692
1	0.0525	FLII	ENSG00000177731
1	0.0525	FZR1	ENSG00000105325
1	0.0525	GABBR2	ENSG00000136928
1	0.0525	GABRA2	ENSG00000151834
1	0.0525	GABRA5	ENSG00000186297
1	0.0525	GABRB2	ENSG00000145864
1	0.0525	GABRB3	ENSG00000166206
1	0.0525	GABRG2	ENSG00000113327
1	0.0525	GATM	ENSG00000171766
1	0.0525	GEMIN4	ENSG00000179409
1	0.0525	GEMIN5	ENSG00000082516
1	0.0525	GFER	ENSG00000127554
1	0.0525	GLRA1	ENSG00000145888
1	0.0525	GMPPB	ENSG00000173540
1	0.0525	GNPTAB	ENSG00000111670
1	0.0525	GOSR2	ENSG00000108433
1	0.0525	GRIA3	ENSG00000125675
1	0.0525	GRIN2A	ENSG00000183454
1	0.0525	GRIN2D	ENSG00000105464
1	0.0525	GTF2E2	ENSG00000197265
1	0.0525	GTF2H5	ENSG00000272047
1	0.0525	HACD1	ENSG00000165996
1	0.0525	HADHA	ENSG00000084754
1	0.0525	HCN1	ENSG00000164588
1	0.0525	HCRT	ENSG00000161610
1	0.0525	HCRTR2	ENSG00000137252
1	0.0525	HIPK2	ENSG00000064393
1	0.0525	HNRNPK	ENSG00000165119
1	0.0525	HTR2C	ENSG00000147246
1	0.0525	INPP4A	ENSG00000040933
1	0.0525	INPP5K	ENSG00000132376
1	0.0525	IQSEC2	ENSG00000124313
1	0.0525	ITGA7	ENSG00000135424
1	0.0525	JAG1	ENSG00000101384
1	0.0525	KCNA1	ENSG00000111262
1	0.0525	KCNA2	ENSG00000177301
1	0.0525	KCNB1	ENSG00000158445
1	0.0525	KCNE1	ENSG00000180509
1	0.0525	KCNJ6	ENSG00000157542
1	0.0525	KCNK9	ENSG00000169427
1	0.0525	LAMB1	ENSG00000091136
1	0.0525	LAMB2	ENSG00000172037
1	0.0525	LARGE1	ENSG00000133424
1	0.0525	LGI3	ENSG00000168481
1	0.0525	LMNA	ENSG00000160789
1	0.0525	LRRK1	ENSG00000154237
1	0.0525	MDH2	ENSG00000146701
1	0.0525	MED25	ENSG00000104973
1	0.0525	MLTK	ENSG00000091436
1	0.0525	MORC2	ENSG00000133422
1	0.0525	MPLKIP	ENSG00000168303
1	0.0525	MPV17	ENSG00000115204
1	0.0525	MRE11	ENSG00000020922
1	0.0525	MTRFR	ENSG00000130921
1	0.0525	MYL2	ENSG00000111245
1	0.0525	MYO1H	ENSG00000174527
1	0.0525	MYOZ1	ENSG00000177791
1	0.0525	NARS1	ENSG00000134440
1	0.0525	NARS2	ENSG00000137513
1	0.0525	NDN	ENSG00000182636
1	0.0525	NDUFA1	ENSG00000125356
1	0.0525	NDUFAF2	ENSG00000164182
1	0.0525	NDUFS4	ENSG00000164258
1	0.0525	NECAP1	ENSG00000089818
1	0.0525	NFASC	ENSG00000163531
1	0.0525	NGLY1	ENSG00000151092
1	0.0525	NR2F1	ENSG00000175745
1	0.0525	NTRK2	ENSG00000148053
1	0.0525	NUS1	ENSG00000153989
1	0.0525	OCRL	ENSG00000122126
1	0.0525	OLIG2	ENSG00000205927
1	0.0525	PACS2	ENSG00000179364
1	0.0525	PARS2	ENSG00000162396
1	0.0525	PDHB	ENSG00000168291
1	0.0525	PEX1	ENSG00000127980
1	0.0525	PEX10	ENSG00000157911
1	0.0525	PEX11B	ENSG00000131779
1	0.0525	PEX12	ENSG00000108733
1	0.0525	PEX13	ENSG00000162928
1	0.0525	PEX14	ENSG00000142655
1	0.0525	PEX16	ENSG00000121680
1	0.0525	PEX19	ENSG00000162735
1	0.0525	PEX2	ENSG00000164751
1	0.0525	PEX26	ENSG00000215193
1	0.0525	PEX3	ENSG00000034693
1	0.0525	PEX5	ENSG00000139197
1	0.0525	PEX6	ENSG00000124587
1	0.0525	PGAP2	ENSG00000148985
1	0.0525	PGAP3	ENSG00000161395
