rank	score	gene_symbol	gene_identifier
1	0.0525	NOS1AP	ENSG00000198929
1	0.0525	RBM20	ENSG00000203867
1	0.0525	RYR2	ENSG00000198626
1	0.0525	SCN1A	ENSG00000144285
5	0.0514	SCN5A	ENSG00000183873
6	0.0468	KCNE2	ENSG00000159197
7	0.0449	ALG10B	ENSG00000175548
7	0.0449	KCNH2	ENSG00000055118
9	0.0445	KCNQ1	ENSG00000053918
10	0.0423	SLC4A3	ENSG00000114923
11	0.0399	TECRL	ENSG00000205678
12	0.039	SNTA1	ENSG00000101400
13	0.0389	AP000322.53	ENSG00000243627
13	0.0389	KCNE1	ENSG00000180509
15	0.038	CACNA1C	ENSG00000151067
16	0.0376	CACNA2D1	ENSG00000153956
16	0.0376	KCNJ2	ENSG00000123700
18	0.0366	HCN4	ENSG00000138622
19	0.0337	CALM2	ENSG00000143933
20	0.0311	MECP2	ENSG00000169057
21	0.031	CALM1	ENSG00000198668
22	0.0283	GJA5	ENSG00000143140
23	0.0281	ACADVL	ENSG00000072778
24	0.0276	ABCC9	ENSG00000069431
24	0.0276	AKAP9	ENSG00000127914
24	0.0276	CACNB2	ENSG00000165995
24	0.0276	GPD1L	ENSG00000152642
24	0.0276	KCND3	ENSG00000171385
24	0.0276	KCNE3	ENSG00000175538
24	0.0276	KCNE5	ENSG00000176076
24	0.0276	KCNJ8	ENSG00000121361
24	0.0276	PKP2	ENSG00000057294
24	0.0276	RANGRF	ENSG00000108961
24	0.0276	SCN10A	ENSG00000185313
24	0.0276	SCN1B	ENSG00000105711
24	0.0276	SCN2B	ENSG00000149575
24	0.0276	SCN3B	ENSG00000166257
24	0.0276	SCNN1A	ENSG00000111319
24	0.0276	SEMA3A	ENSG00000075213
24	0.0276	SLMAP	ENSG00000163681
24	0.0276	TRPM4	ENSG00000130529
42	0.0273	TANGO2	ENSG00000183597
43	0.0272	CAV3	ENSG00000182533
44	0.027	GJA1	ENSG00000152661
44	0.027	THRA	ENSG00000126351
46	0.0259	TMEM60	ENSG00000135211
47	0.0255	TGM2	ENSG00000198959
48	0.0253	ANK2	ENSG00000145362
49	0.0244	PLA2G10	ENSG00000069764
50	0.0243	TRDN	ENSG00000186439
51	0.0242	KCNJ5	ENSG00000120457
52	0.0236	DENND5B	ENSG00000170456
53	0.0226	CLCNKB	ENSG00000184908
53	0.0226	SLC12A3	ENSG00000070915
55	0.0217	MYL2	ENSG00000111245
56	0.0216	ACTC1	ENSG00000159251
56	0.0216	CAP2	ENSG00000112186
58	0.0214	GATM	ENSG00000171766
58	0.0214	GYG1	ENSG00000163754
60	0.0213	PITX2	ENSG00000164093
61	0.021	TNNC1	ENSG00000114854
62	0.0206	MYL3	ENSG00000160808
63	0.0201	NDUFB11	ENSG00000147123
64	0.0199	CALM3	ENSG00000160014
64	0.0199	SCN4B	ENSG00000177098
64	0.0199	TBX5	ENSG00000089225
67	0.0188	PRKAG2	ENSG00000106617
67	0.0188	CACNA1S	ENSG00000081248
67	0.0188	GABRA3	ENSG00000011677
70	0.0185	DPP6	ENSG00000130226
71	0.0181	NUP155	ENSG00000113569
72	0.0179	DSP	ENSG00000096696
73	0.0178	GNB2	ENSG00000172354
74	0.0169	CAVIN1	ENSG00000177469
75	0.0166	TNF	ENSG00000232810
76	0.0161	DES	ENSG00000175084
76	0.0161	TNNI3K	ENSG00000116783
78	0.016	MTO1	ENSG00000135297
79	0.0158	JUP	ENSG00000173801
80	0.0157	SYNE1	ENSG00000131018
81	0.0153	MYBPC3	ENSG00000134571
82	0.0146	KCNA5	ENSG00000130037
83	0.0145	CACNA1D	ENSG00000157388
84	0.0141	DNAJC19	ENSG00000205981
85	0.0139	SH3TC1	ENSG00000125089
