rank	score	gene_symbol	gene_identifier
1	0.0388	NOS1AP	ENSG00000198929
2	0.0365	RYR2	ENSG00000198626
3	0.0357	SCN1A	ENSG00000144285
4	0.0295	RBM20	ENSG00000203867
5	0.0239	TGM2	ENSG00000198959
6	0.0228	SCN5A	ENSG00000183873
7	0.0196	GPD1L	ENSG00000152642
8	0.0187	CALM2	ENSG00000143933
9	0.0183	ABCC9	ENSG00000069431
9	0.0183	AKAP9	ENSG00000127914
9	0.0183	CACNA1C	ENSG00000151067
9	0.0183	CACNA2D1	ENSG00000153956
9	0.0183	CACNB2	ENSG00000165995
9	0.0183	HCN4	ENSG00000138622
9	0.0183	KCND3	ENSG00000171385
9	0.0183	KCNE3	ENSG00000175538
9	0.0183	KCNE5	ENSG00000176076
9	0.0183	KCNJ8	ENSG00000121361
9	0.0183	PKP2	ENSG00000057294
9	0.0183	RANGRF	ENSG00000108961
9	0.0183	SCN10A	ENSG00000185313
9	0.0183	SCN1B	ENSG00000105711
9	0.0183	SCN2B	ENSG00000149575
9	0.0183	SCN3B	ENSG00000166257
9	0.0183	SCNN1A	ENSG00000111319
9	0.0183	SEMA3A	ENSG00000075213
9	0.0183	SLMAP	ENSG00000163681
9	0.0183	TRPM4	ENSG00000130529
29	0.017	TNNC1	ENSG00000114854
29	0.017	ACTC1	ENSG00000159251
31	0.0163	TREX1	ENSG00000213689
32	0.0162	NDUFB11	ENSG00000147123
33	0.016	GPX4	ENSG00000167468
34	0.0157	GNAI2	ENSG00000114353
35	0.0156	CALM1	ENSG00000198668
36	0.0155	SLC4A3	ENSG00000114923
37	0.0149	PPA2	ENSG00000138777
37	0.0149	KCNH2	ENSG00000055118
37	0.0149	KCNJ2	ENSG00000123700
37	0.0149	KCNQ1	ENSG00000053918
41	0.0141	CLU	ENSG00000120885
42	0.014	KCNE2	ENSG00000159197
43	0.0138	PITX2	ENSG00000164093
44	0.0131	TNNI3K	ENSG00000116783
44	0.0131	ALG10B	ENSG00000175548
46	0.013	AP000322.53	ENSG00000243627
46	0.013	KCNE1	ENSG00000180509
48	0.0129	APEX1	ENSG00000100823
49	0.0127	TANGO2	ENSG00000183597
49	0.0127	DSP	ENSG00000096696
51	0.0125	TECRL	ENSG00000205678
52	0.0124	DES	ENSG00000175084
53	0.0123	JUP	ENSG00000173801
53	0.0123	MYBPC3	ENSG00000134571
53	0.0123	MYL2	ENSG00000111245
53	0.0123	DSG2	ENSG00000046604
57	0.0118	GYG1	ENSG00000163754
58	0.0114	NPPA	ENSG00000175206
59	0.011	SNTA1	ENSG00000101400
59	0.011	CCND1	ENSG00000110092
59	0.011	VHL	ENSG00000134086
62	0.0106	LMNA	ENSG00000160789
63	0.0105	MYL3	ENSG00000160808
63	0.0105	CHD2	ENSG00000173575
65	0.0103	SLC2A10	ENSG00000197496
66	0.01	CACNA1D	ENSG00000157388
67	0.0097	PRKAG2	ENSG00000106617
68	0.0093	DSC2	ENSG00000134755
68	0.0093	BAG5	ENSG00000166170
70	0.0092	MYOZ2	ENSG00000172399
71	0.0088	TGFB1	ENSG00000105329
72	0.0086	DMD	ENSG00000198947
72	0.0086	ABCC8	ENSG00000006071
72	0.0086	KCNJ11	ENSG00000187486
75	0.0085	POMT2	ENSG00000009830
75	0.0085	TICAM1	ENSG00000127666
75	0.0085	NUP155	ENSG00000113569
75	0.0085	TNNT2	ENSG00000118194
79	0.0084	DPP6	ENSG00000130226
80	0.0081	MYH6	ENSG00000197616
80	0.0081	MYH7	ENSG00000092054
