rank	score	gene_symbol	gene_identifier
1	0.0274	ADH1C	ENSG00000248144
1	0.0274	ATXN2	ENSG00000204842
1	0.0274	GBA1	ENSG00000177628
1	0.0274	GLUD2	ENSG00000182890
1	0.0274	MAPT	ENSG00000186868
1	0.0274	TBP	ENSG00000112592
7	0.0251	SNCA	ENSG00000145335
8	0.0183	VPS13A	ENSG00000197969
9	0.0176	FTL	ENSG00000087086
10	0.0157	SLC20A2	ENSG00000168575
11	0.0092	JPH3	ENSG00000154118
12	0.007	PLA2G6	ENSG00000184381
13	0.0066	CSF1R	ENSG00000182578
14	0.0061	C9orf72	ENSG00000147894
15	0.006	DNAJC13	ENSG00000138246
15	0.006	EIF4G1	ENSG00000114867
15	0.006	GIGYF2	ENSG00000204120
15	0.006	LRRK2	ENSG00000188906
15	0.006	VPS35	ENSG00000069329
15	0.006	HTT	ENSG00000197386
15	0.006	SLC2A3	ENSG00000059804
22	0.0057	TOR1A	ENSG00000136827
22	0.0057	TUBB4A	ENSG00000104833
24	0.0056	SCN8A	ENSG00000196876
25	0.0055	ATP1A3	ENSG00000105409
26	0.0054	HTRA1	ENSG00000166033
27	0.0053	HLA-DQB1	ENSG00000179344
27	0.0053	PRNP	ENSG00000171867
29	0.0051	DNAJC6	ENSG00000116675
29	0.0051	HTRA2	ENSG00000115317
29	0.0051	PARK7	ENSG00000116288
29	0.0051	PINK1	ENSG00000158828
29	0.0051	PODXL	ENSG00000128567
29	0.0051	PRKN	ENSG00000185345
29	0.0051	SYNJ1	ENSG00000159082
29	0.0051	UCHL1	ENSG00000154277
29	0.0051	VPS13C	ENSG00000129003
38	0.005	ANKFY1	ENSG00000185722
38	0.005	PMP22	ENSG00000109099
40	0.0049	ARSA	ENSG00000100299
40	0.0049	LAMB1	ENSG00000091136
40	0.0049	PPP2R2B	ENSG00000156475
40	0.0049	MDGA2	ENSG00000139915
44	0.0048	HIPK2	ENSG00000064393
44	0.0048	GLRA1	ENSG00000145888
46	0.0046	RAB39B	ENSG00000155961
47	0.0045	ASPA	ENSG00000108381
48	0.0044	ATCAY	ENSG00000167654
48	0.0044	WNT1	ENSG00000125084
48	0.0044	GLRB	ENSG00000109738
51	0.0043	CACNA1A	ENSG00000141837
52	0.0042	DNAJC11	ENSG00000007923
53	0.0041	ATP13A2	ENSG00000159363
54	0.004	TTPA	ENSG00000137561
54	0.004	CLCN1	ENSG00000188037
54	0.004	PANK2	ENSG00000125779
57	0.0039	REEP1	ENSG00000068615
58	0.0038	TARDBP	ENSG00000120948
58	0.0038	INPP4A	ENSG00000040933
58	0.0038	CYP27A1	ENSG00000135929
61	0.0037	DST	ENSG00000151914
61	0.0037	UBAP1	ENSG00000165006
63	0.0036	PRRT2	ENSG00000167371
64	0.0034	FBXO7	ENSG00000100225
64	0.0034	DCTN1	ENSG00000204843
66	0.0033	JAM2	ENSG00000154721
67	0.0032	TIMM8A	ENSG00000126953
67	0.0032	ERCC1	ENSG00000012061
67	0.0032	SNCB	ENSG00000074317
67	0.0032	CHCHD2	ENSG00000106153
71	0.0031	SLC6A3	ENSG00000142319
72	0.003	SLC12A6	ENSG00000140199
72	0.003	TMEM240	ENSG00000205090
72	0.003	SLC18A2	ENSG00000165646
72	0.003	PTS	ENSG00000150787
72	0.003	HSPD1	ENSG00000144381
72	0.003	KCNN2	ENSG00000080709
72	0.003	PRDM8	ENSG00000152784
79	0.0029	MECR	ENSG00000116353
79	0.0029	PRKRA	ENSG00000180228
81	0.0028	LRPPRC	ENSG00000138095
81	0.0028	C19orf12	ENSG00000131943
83	0.0027	CHMP2B	ENSG00000083937
83	0.0027	FMR1	ENSG00000102081
