rank	score	gene_symbol	gene_identifier
1	0.0318	DST	ENSG00000151914
2	0.0209	LAMA3	ENSG00000053747
2	0.0209	LAMB3	ENSG00000196878
2	0.0209	LAMC2	ENSG00000058085
5	0.0201	DSP	ENSG00000096696
5	0.0201	JUP	ENSG00000173801
7	0.0174	KRT14	ENSG00000186847
8	0.0153	ITGB4	ENSG00000132470
9	0.012	ITGA6	ENSG00000091409
10	0.0078	ZAP70	ENSG00000115085
11	0.0048	PLEC	ENSG00000178209
12	0.0037	COL7A1	ENSG00000114270
13	0.0035	KRT5	ENSG00000186081
14	0.0033	COL17A1	ENSG00000065618
15	0.0028	MMP1	ENSG00000196611
16	0.0026	ANAPC1	ENSG00000153107
16	0.0026	AQP5	ENSG00000161798
16	0.0026	BLM	ENSG00000197299
16	0.0026	C4A	ENSG00000244731
16	0.0026	CAST	ENSG00000153113
16	0.0026	CASZ1	ENSG00000130940
16	0.0026	CCR1	ENSG00000163823
16	0.0026	CLCN7	ENSG00000103249
16	0.0026	CLTRN	ENSG00000147003
16	0.0026	CPOX	ENSG00000080819
16	0.0026	CSTA	ENSG00000121552
16	0.0026	CTC1	ENSG00000178971
16	0.0026	CYP26C1	ENSG00000187553
16	0.0026	DKC1	ENSG00000130826
16	0.0026	DSC3	ENSG00000134762
16	0.0026	ECM1	ENSG00000143369
16	0.0026	ERAP1	ENSG00000164307
16	0.0026	EXPH5	ENSG00000110723
16	0.0026	FAS	ENSG00000026103
16	0.0026	FOXP3	ENSG00000049768
16	0.0026	GABRD	ENSG00000187730
16	0.0026	GATA1	ENSG00000102145
16	0.0026	GJA1	ENSG00000152661
16	0.0026	GJB3	ENSG00000188910
16	0.0026	GJB4	ENSG00000189433
16	0.0026	HLA-B	ENSG00000234745
16	0.0026	HSPG2	ENSG00000142798
16	0.0026	IFNGR1	ENSG00000027697
16	0.0026	IKBKG	ENSG00000073009
16	0.0026	IKZF1	ENSG00000185811
16	0.0026	IL10	ENSG00000136634
16	0.0026	IL12A	ENSG00000168811
16	0.0026	IL23R	ENSG00000162594
16	0.0026	ITGA3	ENSG00000005884
16	0.0026	KCNAB2	ENSG00000069424
16	0.0026	KDSR	ENSG00000119537
16	0.0026	KLHL24	ENSG00000114796
16	0.0026	KLRC4	ENSG00000183542
16	0.0026	KRT1	ENSG00000167768
16	0.0026	KRT10	ENSG00000186395
16	0.0026	KRT16	ENSG00000186832
16	0.0026	KRT2	ENSG00000172867
16	0.0026	KRT9	ENSG00000171403
16	0.0026	LUZP1	ENSG00000169641
16	0.0026	MEFV	ENSG00000103313
16	0.0026	MMP23B	ENSG00000189409
16	0.0026	NAXD	ENSG00000213995
16	0.0026	NHP2	ENSG00000145912
16	0.0026	NOP10	ENSG00000182117
16	0.0026	NPM1	ENSG00000181163
16	0.0026	PARN	ENSG00000140694
16	0.0026	PDPN	ENSG00000162493
16	0.0026	PKP1	ENSG00000081277
16	0.0026	PPOX	ENSG00000143224
16	0.0026	PRDM16	ENSG00000142611
16	0.0026	PRKCZ	ENSG00000067606
16	0.0026	RECQL4	ENSG00000160957
16	0.0026	RERE	ENSG00000142599
16	0.0026	RTEL1	ENSG00000258366
16	0.0026	SKI	ENSG00000157933
16	0.0026	SLC39A4	ENSG00000147804
16	0.0026	SLC6A19	ENSG00000174358
16	0.0026	SMARCAD1	ENSG00000163104
16	0.0026	SNX10	ENSG00000086300
16	0.0026	SPEN	ENSG00000065526
16	0.0026	STAT4	ENSG00000138378
16	0.0026	TCIRG1	ENSG00000110719
16	0.0026	TERT	ENSG00000164362
16	0.0026	TGM5	ENSG00000104055
16	0.0026	TINF2	ENSG00000092330
16	0.0026	TLR4	ENSG00000136869
16	0.0026	TNFSF11	ENSG00000120659
