rank	score	gene_symbol	gene_identifier
1	0.0525	CDK5RAP2	ENSG00000136861
1	0.0525	EIF2AK1	ENSG00000086232
1	0.0525	FLVCR1	ENSG00000162769
1	0.0525	KIT	ENSG00000157404
1	0.0525	KITLG	ENSG00000049130
1	0.0525	MTHFD1	ENSG00000100714
1	0.0525	PDGFB	ENSG00000100311
1	0.0525	RPL5	ENSG00000122406
1	0.0525	SF3B1	ENSG00000115524
1	0.0525	SLC4A1	ENSG00000004939
1	0.0525	SMAP1	ENSG00000112305
1	0.0525	SNAI2	ENSG00000019549
1	0.0525	TP53	ENSG00000141510
14	0.0521	TMCC2	ENSG00000133069
15	0.0495	POLG	ENSG00000140521
16	0.0462	WFS1	ENSG00000109501
17	0.044	TPI1	ENSG00000111669
18	0.0416	ALAS2	ENSG00000158578
19	0.0403	HLA-DQA1	ENSG00000196735
19	0.0403	HLA-DQB1	ENSG00000179344
21	0.0391	AMN	ENSG00000166126
21	0.0391	CUBN	ENSG00000107611
23	0.0372	ADA2	ENSG00000093072
23	0.0372	GATA1	ENSG00000102145
23	0.0372	HEATR3	ENSG00000155393
23	0.0372	RPL11	ENSG00000142676
23	0.0372	RPL15	ENSG00000174748
23	0.0372	RPL18	ENSG00000063177
23	0.0372	RPL26	ENSG00000161970
23	0.0372	RPL27	ENSG00000131469
23	0.0372	RPL31	ENSG00000071082
23	0.0372	RPL35	ENSG00000136942
23	0.0372	RPL35A	ENSG00000182899
23	0.0372	RPL8	ENSG00000161016
23	0.0372	RPL9	ENSG00000163682
23	0.0372	RPS10	ENSG00000124614
23	0.0372	RPS15A	ENSG00000134419
23	0.0372	RPS17	ENSG00000184779
23	0.0372	RPS17L	ENSG00000182774
23	0.0372	RPS19	ENSG00000105372
23	0.0372	RPS20	ENSG00000008988
23	0.0372	RPS24	ENSG00000138326
23	0.0372	RPS26	ENSG00000197728
23	0.0372	RPS27	ENSG00000177954
23	0.0372	RPS28	ENSG00000233927
23	0.0372	RPS29	ENSG00000213741
23	0.0372	RPS7	ENSG00000171863
23	0.0372	TSR2	ENSG00000158526
49	0.0371	DNAJC21	ENSG00000168724
49	0.0371	EFL1	ENSG00000140598
49	0.0371	SBDS	ENSG00000126524
49	0.0371	SRP54	ENSG00000100883
53	0.0367	TFR2	ENSG00000106327
54	0.0365	SLC46A1	ENSG00000076351
55	0.0364	KIF23	ENSG00000137807
56	0.0356	LMBRD1	ENSG00000168216
57	0.0338	SPTA1	ENSG00000163554
58	0.0322	FBXO7	ENSG00000100225
59	0.0319	SLC19A2	ENSG00000117479
60	0.0314	C9orf72	ENSG00000147894
61	0.0312	ANK1	ENSG00000029534
62	0.0308	MMACHC	ENSG00000132763
62	0.0308	PRDX1	ENSG00000117450
64	0.03	RACGAP1	ENSG00000161800
65	0.029	JAK1	ENSG00000162434
66	0.0283	UBA1	ENSG00000130985
67	0.0281	RPS14	ENSG00000164587
