rank	score	gene_symbol	gene_identifier
1	0.0525	CILK1	ENSG00000112144
1	0.0525	FGFR3	ENSG00000068078
1	0.0525	FLNB	ENSG00000136068
1	0.0525	TBX1	ENSG00000184058
5	0.0513	KL	ENSG00000133116
6	0.049	NKX3-2	ENSG00000109705
7	0.0477	MECOM	ENSG00000085276
8	0.0456	DLL3	ENSG00000090932
9	0.0446	ACP2	ENSG00000134575
10	0.0424	TBX6	ENSG00000149922
11	0.0402	CASR	ENSG00000036828
12	0.0391	LMNA	ENSG00000160789
13	0.0375	MESP2	ENSG00000188095
14	0.0366	SLC6A8	ENSG00000130821
14	0.0366	CBS	ENSG00000160200
16	0.0349	KY	ENSG00000174611
17	0.0328	TRPV4	ENSG00000111199
18	0.0318	LAMA2	ENSG00000196569
19	0.0314	SMAD3	ENSG00000166949
20	0.0309	COL2A1	ENSG00000139219
20	0.0309	HES7	ENSG00000179111
22	0.03	P3H1	ENSG00000117385
23	0.0297	CLCN3	ENSG00000109572
23	0.0297	GRM1	ENSG00000152822
23	0.0297	SYNE1	ENSG00000131018
26	0.0291	TRAPPC2	ENSG00000196459
27	0.0286	TRAF4	ENSG00000076604
28	0.0268	RSPRY1	ENSG00000159579
29	0.0259	COL12A1	ENSG00000111799
30	0.0256	CRTAP	ENSG00000170275
31	0.0251	GALNS	ENSG00000141012
32	0.0237	ITPK1	ENSG00000100605
33	0.0233	DYM	ENSG00000141627
34	0.0229	PAX1	ENSG00000125813
34	0.0229	COL1A1	ENSG00000108821
34	0.0229	INHA	ENSG00000123999
34	0.0229	MGAT2	ENSG00000168282
34	0.0229	TRPS1	ENSG00000104447
39	0.0213	FN1	ENSG00000115414
39	0.0213	GLB1	ENSG00000170266
41	0.0211	RAB33B	ENSG00000172007
41	0.0211	BGN	ENSG00000182492
43	0.0205	CHST3	ENSG00000122863
44	0.0204	ARSB	ENSG00000113273
45	0.02	CHTOP	ENSG00000160679
45	0.02	KIF22	ENSG00000079616
47	0.0191	SMARCAL1	ENSG00000138375
48	0.0185	NFIX	ENSG00000008441
48	0.0185	BRF1	ENSG00000185024
50	0.0182	ARSK	ENSG00000164291
51	0.0177	TENT5A	ENSG00000112773
52	0.0174	CFAP410	ENSG00000160226
53	0.0173	XYLT2	ENSG00000015532
54	0.017	COL1A2	ENSG00000164692
55	0.0165	CSGALNACT1	ENSG00000147408
56	0.0163	UNCX	ENSG00000164853
57	0.0162	BMPER	ENSG00000164619
57	0.0162	ZMPSTE24	ENSG00000084073
59	0.0158	CREBBP	ENSG00000005339
60	0.0156	BRD2	ENSG00000204256
61	0.0149	ACP5	ENSG00000102575
61	0.0149	TRIP11	ENSG00000100815
63	0.0147	CIR1	ENSG00000138433
64	0.0145	CCN6	ENSG00000112761
65	0.0143	KAT14	ENSG00000149474
66	0.0139	VEGFA	ENSG00000112715
67	0.0137	RUNX3	ENSG00000020633
68	0.0133	DVL2	ENSG00000004975
69	0.0132	ZIC3	ENSG00000156925
70	0.0129	PHOSPHO1	ENSG00000173868
70	0.0129	SLC39A14	ENSG00000104635
72	0.0128	MAP3K4	ENSG00000085511
73	0.0127	ASAH1	ENSG00000104763
73	0.0127	EGR3	ENSG00000179388
73	0.0127	IFT56	ENSG00000105948
76	0.0125	DHX35	ENSG00000101452
77	0.012	COG1	ENSG00000166685
77	0.012	FOXN3	ENSG00000053254
77	0.012	SSR2	ENSG00000163479
80	0.0117	CACNA1S	ENSG00000081248
81	0.0116	HTRA1	ENSG00000166033
82	0.0115	WBP11	ENSG00000084463
83	0.0114	ENPP1	ENSG00000197594
84	0.0113	PSIP1	ENSG00000164985
84	0.0113	SIK3	ENSG00000160584
84	0.0113	FKBP8	ENSG00000105701
87	0.0109	EBP	ENSG00000147155
