rank	score	gene_symbol	gene_identifier
1	0.0147	KALRN	ENSG00000160145
2	0.0121	GRID2	ENSG00000152208
3	0.0094	EDARADD	ENSG00000186197
3	0.0094	SLITRK6	ENSG00000184564
5	0.0093	ADORA2A	ENSG00000128271
6	0.008	GNPTAB	ENSG00000111670
6	0.008	FOXC1	ENSG00000054598
8	0.0072	HR	ENSG00000168453
9	0.0071	POLR3B	ENSG00000013503
10	0.0069	OPA1	ENSG00000198836
11	0.0067	MME	ENSG00000196549
11	0.0067	XRCC4	ENSG00000152422
11	0.0067	AIFM1	ENSG00000156709
14	0.0066	GJB1	ENSG00000169562
15	0.0065	CLP1	ENSG00000172409
15	0.0065	GTPBP2	ENSG00000172432
17	0.0063	PMPCA	ENSG00000165688
18	0.0061	CNTNAP1	ENSG00000108797
19	0.006	PRKAB1	ENSG00000111725
20	0.0059	HSD17B4	ENSG00000133835
21	0.0058	PEX10	ENSG00000157911
22	0.0057	COL18A1	ENSG00000182871
22	0.0057	ABCA5	ENSG00000154265
24	0.0055	EDNRA	ENSG00000151617
24	0.0055	ELP2	ENSG00000134759
26	0.0054	TPO	ENSG00000115705
26	0.0054	SLC9A1	ENSG00000090020
26	0.0054	JAM3	ENSG00000166086
29	0.0053	PEX16	ENSG00000121680
29	0.0053	POU3F4	ENSG00000196767
31	0.0052	PTGS2	ENSG00000073756
32	0.0051	PLP1	ENSG00000123560
32	0.0051	ITPR1	ENSG00000150995
32	0.0051	SLC25A46	ENSG00000164209
32	0.0051	NDUFS4	ENSG00000164258
36	0.005	LYST	ENSG00000143669
36	0.005	ADPRS	ENSG00000116863
38	0.0049	PCSK5	ENSG00000099139
39	0.0048	RFC1	ENSG00000035928
39	0.0048	SCYL1	ENSG00000142186
39	0.0048	CACNA1G	ENSG00000006283
42	0.0047	SMPD1	ENSG00000166311
42	0.0047	MRE11	ENSG00000020922
42	0.0047	LHX3	ENSG00000107187
42	0.0047	SACS	ENSG00000151835
42	0.0047	ANO10	ENSG00000160746
42	0.0047	TSHR	ENSG00000165409
48	0.0046	ELOVL5	ENSG00000012660
49	0.0044	FMR1	ENSG00000102081
49	0.0044	DUOX2	ENSG00000140279
49	0.0044	PRKCG	ENSG00000126583
49	0.0044	WDR81	ENSG00000167716
49	0.0044	KIF1C	ENSG00000129250
54	0.0043	TDP1	ENSG00000042088
54	0.0043	TMCO1	ENSG00000143183
54	0.0043	SETX	ENSG00000107290
54	0.0043	PRICKLE1	ENSG00000139174
58	0.0042	TWIST2	ENSG00000233608
59	0.0041	RUNX2	ENSG00000124813
59	0.0041	VPS41	ENSG00000006715
59	0.0041	AP000322.53	ENSG00000243627
59	0.0041	KCNE1	ENSG00000180509
63	0.004	VLDLR	ENSG00000147852
64	0.0039	ERCC6	ENSG00000225830
64	0.0039	ERCC6-PGBD3	ENSG00000258838
64	0.0039	ERCC8	ENSG00000049167
64	0.0039	DNAJC5	ENSG00000101152
64	0.0039	ATXN10	ENSG00000130638
64	0.0039	RORA	ENSG00000069667
64	0.0039	UCHL1	ENSG00000154277
64	0.0039	FXN	ENSG00000165060
64	0.0039	CACNA1A	ENSG00000141837
64	0.0039	ELOVL4	ENSG00000118402
74	0.0038	CAMTA1	ENSG00000171735
74	0.0038	PNPLA6	ENSG00000032444
74	0.0038	EXOSC2	ENSG00000130713
74	0.0038	FOXC2	ENSG00000176692
74	0.0038	IDUA	ENSG00000127415
79	0.0037	POLG	ENSG00000140521
79	0.0037	IFRD1	ENSG00000006652
79	0.0037	KIF1A	ENSG00000130294
82	0.0036	DNAH5	ENSG00000039139
82	0.0036	ABHD12	ENSG00000100997
82	0.0036	CTNNB1	ENSG00000168036
82	0.0036	RPL10	ENSG00000147403
82	0.0036	TTR	ENSG00000118271
82	0.0036	PEX2	ENSG00000164751
82	0.0036	UFC1	ENSG00000143222
89	0.0035	SLC30A10	ENSG00000196660
89	0.0035	MAP1B	ENSG00000131711
89	0.0035	OPA3	ENSG00000125741
89	0.0035	IARS2	ENSG00000067704
89	0.0035	TACO1	ENSG00000136463
89	0.0035	CWF19L1	ENSG00000095485
89	0.0035	FA2H	ENSG00000103089
89	0.0035	CHMP1A	ENSG00000131165
89	0.0035	CLCN2	ENSG00000114859
98	0.0034	TGM6	ENSG00000166948
98	0.0034	HTT	ENSG00000197386
98	0.0034	PAX2	ENSG00000075891
98	0.0034	HPN	ENSG00000105707
98	0.0034	AARS1	ENSG00000090861
98	0.0034	CARS1	ENSG00000110619
98	0.0034	ERCC2	ENSG00000104884
98	0.0034	ERCC3	ENSG00000163161
98	0.0034	GTF2E2	ENSG00000197265
98	0.0034	GTF2H5	ENSG00000272047
98	0.0034	MPLKIP	ENSG00000168303
98	0.0034	RNF113A	ENSG00000125352
98	0.0034	TARS1	ENSG00000113407
98	0.0034	PMM2	ENSG00000140650
98	0.0034	STUB1	ENSG00000103266
98	0.0034	TUBB4A	ENSG00000104833
98	0.0034	CGA	ENSG00000135346
98	0.0034	HTRA2	ENSG00000115317
116	0.0033	KL	ENSG00000133116
116	0.0033	POU4F2	ENSG00000151615
116	0.0033	DAB1	ENSG00000173406
116	0.0033	HOXC13	ENSG00000123364
116	0.0033	MARS2	ENSG00000247626
116	0.0033	NMNAT1	ENSG00000173614
116	0.0033	PRNP	ENSG00000171867
116	0.0033	CACNA2D2	ENSG00000007402
