rank	score	gene_symbol	gene_identifier
1	0.0184	CREBBP	ENSG00000005339
1	0.0184	EP300	ENSG00000100393
3	0.0171	FGF9	ENSG00000102678
4	0.0123	FOXH1	ENSG00000160973
5	0.0111	TWSG1	ENSG00000128791
6	0.0101	CRKL	ENSG00000099942
7	0.0098	GATA3	ENSG00000107485
8	0.0092	EDNRA	ENSG00000151617
9	0.0086	PRICKLE1	ENSG00000139174
10	0.0085	EDARADD	ENSG00000186197
10	0.0085	SATB2	ENSG00000119042
12	0.0078	NDST1	ENSG00000070614
13	0.0075	CDO1	ENSG00000129596
14	0.0065	NEK1	ENSG00000137601
15	0.0063	ZIC3	ENSG00000156925
16	0.0061	PRRX1	ENSG00000116132
17	0.006	TCOF1	ENSG00000070814
18	0.0056	LMNA	ENSG00000160789
19	0.0055	CHSY1	ENSG00000131873
19	0.0055	SLC39A13	ENSG00000165915
21	0.0054	TFAP2A	ENSG00000137203
22	0.0053	GAS1	ENSG00000180447
23	0.0051	SPRY2	ENSG00000136158
24	0.005	TBX1	ENSG00000184058
24	0.005	SETBP1	ENSG00000152217
26	0.0049	BMP5	ENSG00000112175
26	0.0049	GLI3	ENSG00000106571
26	0.0049	TAF6	ENSG00000106290
29	0.0048	TWIST2	ENSG00000233608
29	0.0048	CSGALNACT1	ENSG00000147408
31	0.0047	RAI1	ENSG00000108557
31	0.0047	ZEB2	ENSG00000169554
31	0.0047	FREM1	ENSG00000164946
31	0.0047	ASXL3	ENSG00000141431
31	0.0047	DMP1	ENSG00000152592
36	0.0046	HR	ENSG00000168453
36	0.0046	FGFR1	ENSG00000077782
38	0.0045	SFN	ENSG00000175793
38	0.0045	MGAT2	ENSG00000168282
40	0.0044	SMARCA2	ENSG00000080503
40	0.0044	FGFR2	ENSG00000066468
42	0.0043	CLCN3	ENSG00000109572
43	0.0041	EYA1	ENSG00000104313
43	0.0041	NAA10	ENSG00000102030
43	0.0041	HOXC13	ENSG00000123364
43	0.0041	CTNNB1	ENSG00000168036
47	0.004	MSX2	ENSG00000120149
47	0.004	BICRA	ENSG00000063169
47	0.004	PQBP1	ENSG00000102103
47	0.004	IBSP	ENSG00000029559
47	0.004	MITF	ENSG00000187098
47	0.004	FGFR3	ENSG00000068078
47	0.004	LTBP3	ENSG00000168056
54	0.0039	TTI2	ENSG00000129696
54	0.0039	SRCAP	ENSG00000080603
54	0.0039	CHUK	ENSG00000213341
57	0.0038	SMC1A	ENSG00000072501
57	0.0038	TENT5A	ENSG00000112773
57	0.0038	TRIO	ENSG00000038382
57	0.0038	EDA	ENSG00000158813
57	0.0038	ZMIZ1	ENSG00000108175
57	0.0038	ZMYM2	ENSG00000121741
57	0.0038	KAT6A	ENSG00000083168
57	0.0038	HIVEP2	ENSG00000010818
57	0.0038	COL4A2	ENSG00000134871
66	0.0037	TGFB1	ENSG00000105329
66	0.0037	ADNP	ENSG00000101126
66	0.0037	SP6	ENSG00000189120
69	0.0036	FOXN3	ENSG00000053254
69	0.0036	SMG9	ENSG00000105771
69	0.0036	H4C5	ENSG00000198518
69	0.0036	SPEN	ENSG00000065526
73	0.0035	CLP1	ENSG00000172409
73	0.0035	MMP14	ENSG00000157227
73	0.0035	C3orf38	ENSG00000179021
73	0.0035	HIC1	ENSG00000177374
73	0.0035	EHBP1L1	ENSG00000173442
73	0.0035	CDH11	ENSG00000140937
73	0.0035	DLX5	ENSG00000105880
73	0.0035	NPR2	ENSG00000159899
73	0.0035	CDC42BPB	ENSG00000198752
73	0.0035	MBD5	ENSG00000204406
83	0.0034	AFF3	ENSG00000144218
83	0.0034	HBS1L	ENSG00000112339
83	0.0034	CTCF	ENSG00000102974
83	0.0034	KMT2D	ENSG00000167548
83	0.0034	ANTXR1	ENSG00000169604
83	0.0034	MECOM	ENSG00000085276
83	0.0034	SHANK3	ENSG00000251322
83	0.0034	CTSK	ENSG00000143387
83	0.0034	KMT2A	ENSG00000118058
83	0.0034	KAT14	ENSG00000149474
83	0.0034	FANCI	ENSG00000140525
94	0.0033	HNRNPH2	ENSG00000126945
94	0.0033	PIGL	ENSG00000108474
94	0.0033	BCOR	ENSG00000183337
94	0.0033	LRP6	ENSG00000070018
94	0.0033	PAX6	ENSG00000007372
94	0.0033	ATR	ENSG00000175054
94	0.0033	SCNM1	ENSG00000163156
101	0.0032	NOSIP	ENSG00000142546
101	0.0032	EHD1	ENSG00000110047
101	0.0032	FOXC2	ENSG00000176692
101	0.0032	PACS1	ENSG00000175115
105	0.0031	NHS	ENSG00000188158
105	0.0031	TBX15	ENSG00000092607
107	0.003	TRIP12	ENSG00000153827
107	0.003	MED12	ENSG00000184634
107	0.003	SIRT6	ENSG00000077463
107	0.003	TCF15	ENSG00000125878
107	0.003	PGAP1	ENSG00000197121
107	0.003	FAM20C	ENSG00000177706
107	0.003	DYM	ENSG00000141627
107	0.003	GLI2	ENSG00000074047
107	0.003	MORC2	ENSG00000133422
116	0.0029	UBE2A	ENSG00000077721
116	0.0029	CDC42	ENSG00000070831
116	0.0029	SETD5	ENSG00000168137
116	0.0029	NFIX	ENSG00000008441
116	0.0029	BMP7	ENSG00000101144
116	0.0029	CHRD	ENSG00000090539
116	0.0029	PPP1R21	ENSG00000162869
123	0.0028	PCDHGC4	ENSG00000242419
123	0.0028	EZH2	ENSG00000106462
123	0.0028	NIPBL	ENSG00000164190
123	0.0028	PIGN	ENSG00000197563
123	0.0028	CCP110	ENSG00000103540
123	0.0028	RUSC2	ENSG00000198853
123	0.0028	POGZ	ENSG00000143442
123	0.0028	CSNK2A1	ENSG00000101266
123	0.0028	PYCR2	ENSG00000143811
123	0.0028	MKS1	ENSG00000011143
123	0.0028	TOM1L2	ENSG00000175662
