rank	score	gene_symbol	gene_identifier
1	0.0525	ALG9	ENSG00000086848
1	0.0525	BTD	ENSG00000169814
1	0.0525	ELP2	ENSG00000134759
1	0.0525	GATM	ENSG00000171766
1	0.0525	HTR2C	ENSG00000147246
1	0.0525	ITCH	ENSG00000078747
1	0.0525	KCNJ6	ENSG00000157542
1	0.0525	NDUFS4	ENSG00000164258
1	0.0525	NR2F1	ENSG00000175745
1	0.0525	OLIG2	ENSG00000205927
1	0.0525	PMM2	ENSG00000140650
1	0.0525	PTCHD1	ENSG00000165186
1	0.0525	SLC6A8	ENSG00000130821
1	0.0525	SLC6A9	ENSG00000196517
1	0.0525	SLC7A7	ENSG00000155465
1	0.0525	SOD2	ENSG00000112096
1	0.0525	STRADA	ENSG00000266173
1	0.0525	VAPB	ENSG00000124164
1	0.0525	ZDHHC9	ENSG00000188706
20	0.0505	CHAT	ENSG00000070748
20	0.0505	SLC18A3	ENSG00000187714
22	0.0495	NDN	ENSG00000182636
22	0.0495	PEX13	ENSG00000162928
22	0.0495	PREPL	ENSG00000138078
22	0.0495	PTGS1	ENSG00000095303
22	0.0495	ZIC1	ENSG00000152977
27	0.0493	NMNAT1	ENSG00000173614
28	0.0474	MVK	ENSG00000110921
29	0.0468	PLOD1	ENSG00000083444
30	0.0464	HSPG2	ENSG00000142798
31	0.0455	PIGT	ENSG00000124155
32	0.0453	MSTO1	ENSG00000125459
33	0.0441	PPP1R21	ENSG00000162869
34	0.0439	SMARCA4	ENSG00000127616
35	0.0427	HUWE1	ENSG00000086758
36	0.0426	LONP1	ENSG00000196365
37	0.0419	RPS6KA3	ENSG00000177189
38	0.0409	TBCK	ENSG00000145348
39	0.0408	PEX1	ENSG00000127980
40	0.04	ZNF699	ENSG00000196110
41	0.0394	PAM16	ENSG00000217930
42	0.0367	BRAF	ENSG00000157764
43	0.0365	SMARCB1	ENSG00000099956
44	0.0355	AARS1	ENSG00000090861
44	0.0355	CARS1	ENSG00000110619
44	0.0355	ERCC2	ENSG00000104884
44	0.0355	ERCC3	ENSG00000163161
44	0.0355	GTF2E2	ENSG00000197265
44	0.0355	GTF2H5	ENSG00000272047
44	0.0355	MPLKIP	ENSG00000168303
44	0.0355	RNF113A	ENSG00000125352
44	0.0355	TARS1	ENSG00000113407
53	0.0348	SMARCA2	ENSG00000080503
54	0.0345	IGF2	ENSG00000167244
55	0.0343	PTPN2	ENSG00000175354
56	0.0337	ARID1A	ENSG00000117713
57	0.0319	FARSB	ENSG00000116120
58	0.0307	IGF1R	ENSG00000140443
59	0.0305	PCGF2	ENSG00000056661
60	0.0303	PRKG2	ENSG00000138669
61	0.0294	PPP1CB	ENSG00000213639
62	0.0293	KARS1	ENSG00000065427
63	0.029	NEU1	ENSG00000204386
64	0.0288	CD96	ENSG00000153283
65	0.0287	KMT2A	ENSG00000118058
66	0.0285	GPX4	ENSG00000167468
67	0.0283	SKI	ENSG00000157933
68	0.0282	NBAS	ENSG00000151779
68	0.0282	AGA	ENSG00000038002
70	0.0279	GET4	ENSG00000239857
71	0.0278	SIN3A	ENSG00000169375
71	0.0278	ADRA1D	ENSG00000171873
73	0.0276	ANKRD17	ENSG00000132466
73	0.0276	TET3	ENSG00000187605
75	0.0274	B3GAT3	ENSG00000149541
76	0.0269	SLC25A24	ENSG00000085491
77	0.0265	CTNS	ENSG00000040531
78	0.0262	BMP2	ENSG00000125845
79	0.0259	RUNX3	ENSG00000020633
79	0.0259	RNF13	ENSG00000082996
81	0.0258	HSD17B4	ENSG00000133835
82	0.0255	EYA1	ENSG00000104313
82	0.0255	PAX1	ENSG00000125813
84	0.0254	INSR	ENSG00000171105
85	0.0251	ASPA	ENSG00000108381
86	0.025	GUSB	ENSG00000169919
87	0.0243	HAPLN1	ENSG00000145681
88	0.0238	CEP57	ENSG00000166037
89	0.0237	DMD	ENSG00000198947
90	0.0235	SUZ12	ENSG00000178691
90	0.0235	HCRT	ENSG00000161610
92	0.0229	ANKRD11	ENSG00000167522
93	0.0227	PSIP1	ENSG00000164985
94	0.0219	BRF1	ENSG00000185024
95	0.0218	ARID1B	ENSG00000049618
95	0.0218	CSGALNACT1	ENSG00000147408
97	0.0217	POC1A	ENSG00000164087
98	0.0215	COX4I1	ENSG00000131143
99	0.0214	IDS	ENSG00000010404
99	0.0214	GNE	ENSG00000159921
101	0.0212	ABCD4	ENSG00000119688
102	0.021	TAF1	ENSG00000147133
103	0.0209	ATR	ENSG00000175054
103	0.0209	ATRIP	ENSG00000164053
103	0.0209	CENPE	ENSG00000138778
103	0.0209	CENPJ	ENSG00000151849
103	0.0209	CEP152	ENSG00000103995
103	0.0209	DNA2	ENSG00000138346
103	0.0209	NUP85	ENSG00000125450
103	0.0209	PCNT	ENSG00000160299
103	0.0209	PLK4	ENSG00000142731
103	0.0209	RBBP8	ENSG00000101773
103	0.0209	TRAIP	ENSG00000183763
114	0.0208	NAA10	ENSG00000102030
115	0.0207	IDUA	ENSG00000127415
116	0.02	CTSA	ENSG00000064601
117	0.0198	C12orf4	ENSG00000047621
117	0.0198	KCNH1	ENSG00000143473
117	0.0198	ARID2	ENSG00000189079
117	0.0198	DPF2	ENSG00000133884
117	0.0198	SMARCC2	ENSG00000139613
117	0.0198	SMARCD1	ENSG00000066117
117	0.0198	SMARCE1	ENSG00000073584
117	0.0198	SOX11	ENSG00000176887
117	0.0198	SOX4	ENSG00000124766
126	0.0197	AP1S2	ENSG00000182287
127	0.0195	CENPT	ENSG00000102901
128	0.0194	DPM2	ENSG00000136908
128	0.0194	CNOT1	ENSG00000125107
128	0.0194	PDE6D	ENSG00000156973
131	0.0192	CREBBP	ENSG00000005339
132	0.0191	FARSA	ENSG00000179115
132	0.0191	DDX3X	ENSG00000215301
132	0.0191	ABCC9	ENSG00000069431
132	0.0191	KCNJ8	ENSG00000121361
132	0.0191	MADD	ENSG00000110514
137	0.019	PEX12	ENSG00000108733
137	0.019	PIK3C2A	ENSG00000011405
139	0.0189	PPP2R5D	ENSG00000112640
139	0.0189	SRCAP	ENSG00000080603
139	0.0189	CDC6	ENSG00000094804
142	0.0188	TCF20	ENSG00000100207
142	0.0188	NSDHL	ENSG00000147383
144	0.0187	CPLX1	ENSG00000168993
144	0.0187	CTBP1	ENSG00000159692
144	0.0187	LETM1	ENSG00000168924
144	0.0187	NELFA	ENSG00000185049
144	0.0187	NSD2	ENSG00000109685
144	0.0187	PIGG	ENSG00000174227
150	0.0186	DDX11	ENSG00000013573
150	0.0186	ZBTB18	ENSG00000179456
152	0.0185	CDK10	ENSG00000185324
153	0.0184	SLC9A6	ENSG00000198689
153	0.0184	KRAS	ENSG00000133703
155	0.0182	CBL	ENSG00000110395
155	0.0182	LZTR1	ENSG00000099949
155	0.0182	MRAS	ENSG00000158186
155	0.0182	NRAS	ENSG00000213281
155	0.0182	PTPN11	ENSG00000179295
155	0.0182	RAF1	ENSG00000132155
155	0.0182	RASA2	ENSG00000155903
155	0.0182	RIT1	ENSG00000143622
155	0.0182	RRAS	ENSG00000126458
155	0.0182	RRAS2	ENSG00000133818
155	0.0182	SOS1	ENSG00000115904
155	0.0182	SOS2	ENSG00000100485
155	0.0182	SPRED2	ENSG00000198369
155	0.0182	EBF3	ENSG00000108001
169	0.018	KCNN3	ENSG00000143603
170	0.0179	KMT2C	ENSG00000055609
170	0.0179	CCDC115	ENSG00000136710
170	0.0179	FBXO11	ENSG00000138081
170	0.0179	PBX1	ENSG00000185630
174	0.0178	B4GALT7	ENSG00000027847
174	0.0178	NXN	ENSG00000167693
176	0.0177	CKAP2L	ENSG00000169607
176	0.0177	ATRX	ENSG00000085224
178	0.0176	CLCN4	ENSG00000073464
178	0.0176	EED	ENSG00000074266
178	0.0176	LRPPRC	ENSG00000138095
178	0.0176	MGAT2	ENSG00000168282
178	0.0176	OPHN1	ENSG00000079482
178	0.0176	PDHA1	ENSG00000131828
184	0.0174	CCBE1	ENSG00000183287
184	0.0174	WNT5A	ENSG00000114251
184	0.0174	RSPRY1	ENSG00000159579
187	0.0173	TRPS1	ENSG00000104447
187	0.0173	PDGFRB	ENSG00000113721
189	0.017	TMCO1	ENSG00000143183
189	0.017	BAZ1B	ENSG00000009954
189	0.017	BCL7B	ENSG00000106635
189	0.017	BUD23	ENSG00000071462
189	0.017	CLIP2	ENSG00000106665
189	0.017	DNAJC30	ENSG00000176410
189	0.017	EIF4H	ENSG00000106682
189	0.017	ELN	ENSG00000049540
189	0.017	FKBP6	ENSG00000077800
189	0.017	GTF2I	ENSG00000077809
189	0.017	GTF2IRD1	ENSG00000006704
