rank	score	gene_symbol	gene_identifier
1	0.0266	BBS4	ENSG00000140463
2	0.0255	RPL24	ENSG00000114391
3	0.0244	CFAP418	ENSG00000156172
4	0.0196	SLC6A6	ENSG00000131389
5	0.0167	PDE6B	ENSG00000133256
6	0.0165	RYBP	ENSG00000163602
7	0.0164	BBS9	ENSG00000122507
8	0.0158	CYP4V2	ENSG00000145476
8	0.0158	METTL23	ENSG00000181038
10	0.0157	CNGA1	ENSG00000198515
11	0.0155	CFAP410	ENSG00000160226
12	0.0154	ALMS1	ENSG00000116127
13	0.0152	ABCA4	ENSG00000198691
13	0.0152	CNGB3	ENSG00000170289
13	0.0152	ELOVL4	ENSG00000118402
13	0.0152	PROM1	ENSG00000007062
13	0.0152	PRPH2	ENSG00000112619
18	0.015	SH3PXD2B	ENSG00000174705
18	0.015	PCYT1A	ENSG00000161217
20	0.0148	STRA6	ENSG00000137868
20	0.0148	NMNAT1	ENSG00000173614
22	0.0147	MDM1	ENSG00000111554
23	0.0146	MERTK	ENSG00000153208
24	0.0145	PRKCQ	ENSG00000065675
24	0.0145	KIF3B	ENSG00000101350
26	0.0144	PCARE	ENSG00000179270
26	0.0144	RPGR	ENSG00000156313
26	0.0144	TACO1	ENSG00000136463
29	0.0142	PRSS56	ENSG00000237412
30	0.0139	ARL6	ENSG00000113966
30	0.0139	BBS1	ENSG00000174483
30	0.0139	CCDC28B	ENSG00000160050
30	0.0139	CTD-3074O7.11	ENSG00000256349
34	0.0134	RHO	ENSG00000163914
34	0.0134	HLA-A	ENSG00000206503
36	0.0127	SAG	ENSG00000130561
37	0.0126	CHM	ENSG00000188419
37	0.0126	CACNA1F	ENSG00000102001
39	0.0122	HSP90AA1	ENSG00000080824
40	0.0121	LAMA1	ENSG00000101680
41	0.012	CTNNA1	ENSG00000044115
42	0.0118	SDCCAG8	ENSG00000054282
43	0.0115	CABP4	ENSG00000175544
43	0.0115	CACNA2D4	ENSG00000151062
43	0.0115	GNAT1	ENSG00000114349
43	0.0115	GNB3	ENSG00000111664
43	0.0115	GPR179	ENSG00000188888
43	0.0115	GRK1	ENSG00000185974
43	0.0115	GRM6	ENSG00000113262
43	0.0115	LRIT3	ENSG00000183423
43	0.0115	NYX	ENSG00000188937
43	0.0115	SLC24A1	ENSG00000074621
43	0.0115	TRPM1	ENSG00000134160
54	0.0114	NPHP4	ENSG00000131697
55	0.0113	NR2E1	ENSG00000112333
55	0.0113	TTC8	ENSG00000165533
57	0.0112	APOE	ENSG00000130203
58	0.0111	CNNM4	ENSG00000158158
58	0.0111	CRB1	ENSG00000134376
60	0.011	CRX	ENSG00000105392
60	0.011	RIMS2	ENSG00000176406
62	0.0106	VLDLR	ENSG00000147852
62	0.0106	RLBP1	ENSG00000140522
62	0.0106	POMGNT1	ENSG00000085998
65	0.0105	RAB28	ENSG00000157869
66	0.0104	CERKL	ENSG00000188452
67	0.0103	LPCAT1	ENSG00000153395
67	0.0103	RDH5	ENSG00000135437
69	0.0102	INPP5E	ENSG00000148384
69	0.0102	BMP7	ENSG00000101144
71	0.0101	ALDH3A2	ENSG00000072210
72	0.01	SMOC1	ENSG00000198732
73	0.0099	SLC4A3	ENSG00000114923
74	0.0098	LMO7	ENSG00000136153
74	0.0098	EFEMP1	ENSG00000115380
76	0.0097	MKS1	ENSG00000011143
77	0.0096	DNAJC5	ENSG00000101152
78	0.0095	LCA5	ENSG00000135338
79	0.0094	CDKN2A	ENSG00000147889
79	0.0094	NDP	ENSG00000124479
81	0.0091	NDUFS4	ENSG00000164258
82	0.009	CTSD	ENSG00000117984
83	0.0089	RPE65	ENSG00000116745
84	0.0088	BBS10	ENSG00000179941
84	0.0088	PAX2	ENSG00000075891
84	0.0088	CNGA3	ENSG00000144191
87	0.0087	POU4F2	ENSG00000151615
87	0.0087	OPA3	ENSG00000125741
87	0.0087	TP53	ENSG00000141510
90	0.0085	MITF	ENSG00000187098
90	0.0085	FRMD5	ENSG00000171877
90	0.0085	TRNT1	ENSG00000072756
90	0.0085	PPAT	ENSG00000128059
94	0.0084	BTBD7	ENSG00000011114
94	0.0084	VPS13B	ENSG00000132549
94	0.0084	VSX2	ENSG00000119614
97	0.0083	CLCN3	ENSG00000109572
97	0.0083	ATF6	ENSG00000118217
97	0.0083	GNAT2	ENSG00000134183
97	0.0083	PDE6C	ENSG00000095464
97	0.0083	PDE6H	ENSG00000139053
97	0.0083	NCAM1	ENSG00000149294
97	0.0083	AGPAT3	ENSG00000160216
97	0.0083	GPR143	ENSG00000101850
105	0.0082	FAM161A	ENSG00000170264
106	0.0081	TUB	ENSG00000166402
107	0.008	GUCA1A	ENSG00000048545
107	0.008	GUCY2D	ENSG00000132518
109	0.0079	ABHD11	ENSG00000106077
109	0.0079	TMEM218	ENSG00000150433
109	0.0079	ADAMTSL4	ENSG00000143382
109	0.0079	LRP5	ENSG00000162337
109	0.0079	LRP5L	ENSG00000100068
109	0.0079	RETREG3	ENSG00000141699
115	0.0078	STX5	ENSG00000162236
116	0.0077	RP2	ENSG00000102218
116	0.0077	TULP1	ENSG00000112041
118	0.0076	OTX2	ENSG00000165588
118	0.0076	ERC2	ENSG00000187672
120	0.0075	BMP4	ENSG00000125378
120	0.0075	CDKN1B	ENSG00000111276
120	0.0075	ATP8B1	ENSG00000081923
123	0.0074	GDF6	ENSG00000156466
123	0.0074	DCC	ENSG00000187323
123	0.0074	FAM151B	ENSG00000152380
126	0.0073	NBAS	ENSG00000151779
126	0.0073	COL18A1	ENSG00000182871
126	0.0073	CFH	ENSG00000000971
126	0.0073	IMPG2	ENSG00000081148
126	0.0073	IFT74	ENSG00000096872
126	0.0073	RP11-287D1.3	ENSG00000264324
126	0.0073	SLC4A5	ENSG00000188687
126	0.0073	STOML1	ENSG00000067221
134	0.0072	CISD2	ENSG00000145354
134	0.0072	FBN2	ENSG00000138829
134	0.0072	RNF168	ENSG00000163961
134	0.0072	EHMT1	ENSG00000181090
138	0.0071	PTP4A1	ENSG00000112245
138	0.0071	PLEKHA5	ENSG00000052126
138	0.0071	IMPDH1	ENSG00000106348
138	0.0071	IFT172	ENSG00000138002
138	0.0071	NUB1	ENSG00000013374
138	0.0071	SETMAR	ENSG00000170364
144	0.007	MT-ATP6	ENSG00000198899
145	0.0069	DBNL	ENSG00000136279
145	0.0069	PPFIA2	ENSG00000139220
145	0.0069	PDE6A	ENSG00000132915
145	0.0069	PRPF6	ENSG00000101161
145	0.0069	SLC25A46	ENSG00000164209
145	0.0069	FSCN2	ENSG00000186765
145	0.0069	SERPINF1	ENSG00000132386
152	0.0068	IK	ENSG00000113141
152	0.0068	CANT1	ENSG00000171302
152	0.0068	GJA10	ENSG00000135355
155	0.0067	ATOH7	ENSG00000179774
155	0.0067	GBX1	ENSG00000164900
155	0.0067	LZTFL1	ENSG00000163818
155	0.0067	CFI	ENSG00000205403
155	0.0067	EDA	ENSG00000158813
155	0.0067	MFSD2A	ENSG00000168389
155	0.0067	SNRNP200	ENSG00000144028
155	0.0067	DNASE1L2	ENSG00000167968
163	0.0066	MAK	ENSG00000111837
163	0.0066	PITPNM3	ENSG00000091622
163	0.0066	BBS2	ENSG00000125124
163	0.0066	TUBB4B	ENSG00000188229
167	0.0065	ZNF513	ENSG00000163795
167	0.0065	C1QTNF5	ENSG00000223953
167	0.0065	NRL	ENSG00000129535
167	0.0065	FGF10	ENSG00000070193
167	0.0065	RABGAP1	ENSG00000011454
167	0.0065	ARHGAP25	ENSG00000163219
167	0.0065	PEDS1	ENSG00000240849
167	0.0065	PEDS1-UBE2V1	ENSG00000124208
