rank	score	gene_symbol	gene_identifier
1	0.0132	VCP	ENSG00000165280
2	0.009	LARGE1	ENSG00000133424
3	0.0066	DMD	ENSG00000198947
4	0.0061	POLG	ENSG00000140521
5	0.0059	CAPN3	ENSG00000092529
5	0.0059	LMNA	ENSG00000160789
7	0.0057	FKRP	ENSG00000181027
8	0.0056	MYH7	ENSG00000092054
8	0.0056	ALG2	ENSG00000119523
10	0.0055	DHTKD1	ENSG00000181192
10	0.0055	GFPT1	ENSG00000198380
12	0.0054	HNRNPA1	ENSG00000135486
13	0.0053	LRP12	ENSG00000147650
13	0.0053	DPM3	ENSG00000179085
13	0.0053	NEB	ENSG00000183091
16	0.0052	TRIM32	ENSG00000119401
16	0.0052	MEGF10	ENSG00000145794
18	0.0051	SLC34A1	ENSG00000131183
18	0.0051	SLC34A3	ENSG00000198569
18	0.0051	CYP27B1	ENSG00000111012
18	0.0051	CYP2R1	ENSG00000186104
22	0.005	ACTN2	ENSG00000077522
22	0.005	ANXA11	ENSG00000122359
24	0.0049	SMN1	ENSG00000172062
24	0.0049	TTN	ENSG00000155657
24	0.0049	SCN4A	ENSG00000007314
24	0.0049	SQSTM1	ENSG00000161011
24	0.0049	NEFH	ENSG00000100285
24	0.0049	EMD	ENSG00000102119
24	0.0049	FHL1	ENSG00000022267
24	0.0049	SYNE1	ENSG00000131018
24	0.0049	SYNE2	ENSG00000054654
24	0.0049	TMEM43	ENSG00000170876
34	0.0048	PNPLA2	ENSG00000177666
34	0.0048	ASAH1	ENSG00000104763
34	0.0048	AGL	ENSG00000162688
34	0.0048	HNRNPA2B1	ENSG00000122566
34	0.0048	LRIG3	ENSG00000139263
39	0.0047	MPV17	ENSG00000115204
40	0.0046	LRRK1	ENSG00000154237
40	0.0046	DNM2	ENSG00000079805
40	0.0046	MTMR14	ENSG00000163719
43	0.0045	STIM1	ENSG00000167323
43	0.0045	ACTA1	ENSG00000143632
43	0.0045	KBTBD13	ENSG00000234438
43	0.0045	KLHL41	ENSG00000239474
