rank	score	gene_symbol	gene_identifier
1	0.0454	KRT9	ENSG00000171403
2	0.004	ABCA12	ENSG00000144452
2	0.004	ALOX12B	ENSG00000179477
2	0.004	ALOXE3	ENSG00000179148
2	0.004	CERS3	ENSG00000154227
2	0.004	NIPAL4	ENSG00000172548
2	0.004	PNPLA1	ENSG00000180316
2	0.004	POMP	ENSG00000132963
2	0.004	SDR9C7	ENSG00000170426
2	0.004	SULT2B1	ENSG00000088002
2	0.004	TGM1	ENSG00000092295
12	0.0036	KRT1	ENSG00000167768
12	0.0036	KRT10	ENSG00000186395
14	0.0033	STS	ENSG00000101846
15	0.003	GBA1	ENSG00000177628
16	0.0029	KRT2	ENSG00000172867
17	0.0027	AP1B1	ENSG00000100280
17	0.0027	AP1S1	ENSG00000106367
17	0.0027	FLG	ENSG00000143631
17	0.0027	TMPRSS6	ENSG00000187045
21	0.0026	SLURP1	ENSG00000126233
21	0.0026	KRT16	ENSG00000186832
23	0.0025	KRT6C	ENSG00000170465
24	0.0024	CHKB	ENSG00000100288
24	0.0024	COL4A5	ENSG00000188153
24	0.0024	DOLK	ENSG00000175283
24	0.0024	GINS1	ENSG00000101003
24	0.0024	IL2RB	ENSG00000100385
24	0.0024	LSS	ENSG00000160285
24	0.0024	ORAI1	ENSG00000182500
24	0.0024	PEX1	ENSG00000127980
24	0.0024	PEX10	ENSG00000157911
24	0.0024	PEX11B	ENSG00000131779
24	0.0024	PEX12	ENSG00000108733
24	0.0024	PEX13	ENSG00000162928
24	0.0024	PEX14	ENSG00000142655
24	0.0024	PEX16	ENSG00000121680
24	0.0024	PEX19	ENSG00000162735
24	0.0024	PEX2	ENSG00000164751
24	0.0024	PEX26	ENSG00000215193
24	0.0024	PEX3	ENSG00000034693
24	0.0024	PEX5	ENSG00000139197
24	0.0024	PEX6	ENSG00000124587
24	0.0024	PNPLA2	ENSG00000177666
24	0.0024	SLC27A4	ENSG00000167114
24	0.0024	STIM1	ENSG00000167323
47	0.0023	KDSR	ENSG00000119537
48	0.0022	KRT6A	ENSG00000205420
48	0.0022	ASPRV1	ENSG00000244617
48	0.0022	LIPN	ENSG00000204020
51	0.0021	TARS1	ENSG00000113407
51	0.0021	PTEN	ENSG00000171862
53	0.002	GJB2	ENSG00000165474
53	0.002	TAT	ENSG00000198650
55	0.0019	ASB1	ENSG00000065802
55	0.0019	CES2	ENSG00000172831
55	0.0019	EBP	ENSG00000147155
55	0.0019	HBEGF	ENSG00000113070
55	0.0019	TP63	ENSG00000073282
55	0.0019	ERCC3	ENSG00000163161
55	0.0019	CYP4F22	ENSG00000171954
55	0.0019	SERPINA12	ENSG00000165953
55	0.0019	RHBDF2	ENSG00000129667
55	0.0019	CARD14	ENSG00000141527
55	0.0019	CSTA	ENSG00000121552
55	0.0019	VPS33B	ENSG00000184056
55	0.0019	MPDU1	ENSG00000129255
68	0.0018	ALDH3A2	ENSG00000072210
68	0.0018	AKT1	ENSG00000142208
68	0.0018	COG6	ENSG00000133103
68	0.0018	CTSC	ENSG00000109861
68	0.0018	PIK3CA	ENSG00000121879
68	0.0018	LORICRIN	ENSG00000203782
68	0.0018	KRT14	ENSG00000186847
68	0.0018	KRT5	ENSG00000186081
68	0.0018	ELOVL4	ENSG00000118402
68	0.0018	SYNE2	ENSG00000054654
68	0.0018	ABHD5	ENSG00000011198
68	0.0018	PLEC	ENSG00000178209
68	0.0018	SRD5A3	ENSG00000128039
68	0.0018	SMARCAD1	ENSG00000163104
82	0.0017	SNAP29	ENSG00000099940
82	0.0017	ITGB5	ENSG00000082781
82	0.0017	POU2F3	ENSG00000137709
82	0.0017	PTGS1	ENSG00000095303
82	0.0017	PTGS2	ENSG00000073756
82	0.0017	ELOVL1	ENSG00000066322
82	0.0017	DSG1	ENSG00000134760
82	0.0017	GTF2H5	ENSG00000272047
82	0.0017	ABCC9	ENSG00000069431
82	0.0017	ACTC1	ENSG00000159251
82	0.0017	ACTN2	ENSG00000077522
82	0.0017	ANKRD1	ENSG00000148677
82	0.0017	AQP5	ENSG00000161798
82	0.0017	BAG3	ENSG00000151929
82	0.0017	BAG5	ENSG00000166170
82	0.0017	CAP2	ENSG00000112186
82	0.0017	CRYAB	ENSG00000109846
82	0.0017	CSRP3	ENSG00000129170
82	0.0017	DES	ENSG00000175084
82	0.0017	DMD	ENSG00000198947
82	0.0017	DSG2	ENSG00000046604
82	0.0017	DSP	ENSG00000096696
82	0.0017	FHL2	ENSG00000115641
82	0.0017	FKTN	ENSG00000106692
82	0.0017	GATAD1	ENSG00000157259
82	0.0017	GJB4	ENSG00000189433
82	0.0017	HAND2	ENSG00000164107
82	0.0017	JPH2	ENSG00000149596
82	0.0017	KRT83	ENSG00000170523
82	0.0017	LAMA4	ENSG00000112769
82	0.0017	LDB3	ENSG00000122367
82	0.0017	LMNA	ENSG00000160789
82	0.0017	LMOD2	ENSG00000170807
82	0.0017	MCOLN1	ENSG00000090674
82	0.0017	MYBPC3	ENSG00000134571
82	0.0017	MYH6	ENSG00000197616
82	0.0017	MYH7	ENSG00000092054
82	0.0017	MYPN	ENSG00000138347
82	0.0017	NEXN	ENSG00000162614
82	0.0017	PLN	ENSG00000198523
82	0.0017	PPCS	ENSG00000127125
82	0.0017	PRDM16	ENSG00000142611
82	0.0017	PSEN1	ENSG00000080815
82	0.0017	PSEN2	ENSG00000143801
82	0.0017	RAF1	ENSG00000132155
82	0.0017	RBM20	ENSG00000203867
82	0.0017	RPL3L	ENSG00000140986
82	0.0017	RSPO1	ENSG00000169218
82	0.0017	SCN5A	ENSG00000183873
82	0.0017	SDHA	ENSG00000073578
82	0.0017	SERPINB7	ENSG00000166396
82	0.0017	SGCD	ENSG00000170624
82	0.0017	TAF1A	ENSG00000143498
82	0.0017	TAFAZZIN	ENSG00000102125
82	0.0017	TCAP	ENSG00000173991
82	0.0017	TMPO	ENSG00000120802
82	0.0017	TNNC1	ENSG00000114854
82	0.0017	TNNI3	ENSG00000129991
82	0.0017	TNNT2	ENSG00000118194
82	0.0017	TPM1	ENSG00000140416
82	0.0017	TRPM4	ENSG00000130529
82	0.0017	TRPV3	ENSG00000167723
82	0.0017	TTN	ENSG00000155657
82	0.0017	TXNRD2	ENSG00000184470
82	0.0017	VCL	ENSG00000035403
82	0.0017	VEZF1	ENSG00000136451
82	0.0017	ENPP1	ENSG00000197594
149	0.0016	MBTPS2	ENSG00000012174
149	0.0016	ST14	ENSG00000149418
149	0.0016	NLRP1	ENSG00000091592
149	0.0016	AAGAB	ENSG00000103591
149	0.0016	PEX7	ENSG00000112357
149	0.0016	FITM2	ENSG00000197296
149	0.0016	GJB3	ENSG00000188910
156	0.0015	SGPL1	ENSG00000166224
156	0.0015	CARMIL2	ENSG00000159753
156	0.0015	MSMO1	ENSG00000052802
156	0.0015	NFKBIL1	ENSG00000204498
156	0.0015	USB1	ENSG00000103005
161	0.0014	ARSL	ENSG00000157399
161	0.0014	GPKOW	ENSG00000068394
161	0.0014	KEAP1	ENSG00000079999
164	0.0013	ADAM17	ENSG00000151694
164	0.0013	FERMT1	ENSG00000101311
164	0.0013	USP15	ENSG00000135655
164	0.0013	TRPC3	ENSG00000138741
164	0.0013	MYOG	ENSG00000122180
164	0.0013	RPL34	ENSG00000109475
164	0.0013	POU3F2	ENSG00000184486
164	0.0013	TNFAIP3	ENSG00000118503
164	0.0013	COL14A1	ENSG00000187955
164	0.0013	UROS	ENSG00000188690
164	0.0013	GJA1	ENSG00000152661
164	0.0013	CLDN1	ENSG00000163347
176	0.0012	TGM5	ENSG00000104055
176	0.0012	FGFR2	ENSG00000066468
176	0.0012	DISC1	ENSG00000162946
176	0.0012	GSDME	ENSG00000105928
176	0.0012	GTF2E2	ENSG00000197265
176	0.0012	LOXL2	ENSG00000134013
176	0.0012	AAAS	ENSG00000094914
176	0.0012	GMPPA	ENSG00000144591
176	0.0012	TRAPPC11	ENSG00000168538
