rank	score	gene_symbol	gene_identifier
1	0.011	POLG	ENSG00000140521
2	0.0095	GRID2	ENSG00000152208
3	0.0094	VPS13A	ENSG00000197969
4	0.0066	TWNK	ENSG00000107815
5	0.0058	PRKRA	ENSG00000180228
6	0.0057	TK2	ENSG00000166548
7	0.0054	MDGA2	ENSG00000139915
7	0.0054	POLG2	ENSG00000256525
7	0.0054	RRM2B	ENSG00000048392
7	0.0054	SLC25A4	ENSG00000151729
11	0.0051	TYMP	ENSG00000025708
11	0.0051	ZNF106	ENSG00000103994
13	0.0049	NDRG1	ENSG00000104419
13	0.0049	AGRN	ENSG00000188157
15	0.0047	SH3TC2	ENSG00000169247
16	0.0046	PMP22	ENSG00000109099
16	0.0046	RNASEH1	ENSG00000171865
16	0.0046	LARGE1	ENSG00000133424
19	0.0045	FTL	ENSG00000087086
19	0.0045	DGUOK	ENSG00000114956
19	0.0045	MTM1	ENSG00000171100
22	0.0043	TTPA	ENSG00000137561
22	0.0043	MPZ	ENSG00000158887
24	0.0042	PMP2	ENSG00000147588
25	0.0041	MT-ATP6	ENSG00000198899
25	0.0041	MT-ND1	ENSG00000198888
25	0.0041	MT-ND2	ENSG00000198763
25	0.0041	MT-ND3	ENSG00000198840
25	0.0041	MT-ND4	ENSG00000198886
25	0.0041	MT-ND5	ENSG00000198786
25	0.0041	MT-ND6	ENSG00000198695
32	0.004	LRPPRC	ENSG00000138095
33	0.0038	KMT2B	ENSG00000272333
33	0.0038	VCP	ENSG00000165280
33	0.0038	SBF2	ENSG00000133812
33	0.0038	GCH1	ENSG00000131979
33	0.0038	IMPDH2	ENSG00000178035
33	0.0038	NR4A2	ENSG00000153234
39	0.0037	SCN8A	ENSG00000196876
39	0.0037	MFN2	ENSG00000116688
39	0.0037	SLC25A42	ENSG00000181035
42	0.0036	ATG7	ENSG00000197548
42	0.0036	TRPV4	ENSG00000111199
42	0.0036	TARDBP	ENSG00000120948
45	0.0035	DNAJB4	ENSG00000162616
45	0.0035	EGR2	ENSG00000122877
45	0.0035	PRX	ENSG00000105227
45	0.0035	SLC12A6	ENSG00000140199
45	0.0035	CHCHD10	ENSG00000250479
45	0.0035	LMNA	ENSG00000160789
45	0.0035	VPS54	ENSG00000143952
52	0.0034	RAB7A	ENSG00000075785
52	0.0034	GBF1	ENSG00000107862
