rank	score	gene_symbol	gene_identifier
1	0.9	SCN1A	ENSG00000144285
2	0.8	MECP2	ENSG00000169057
3	0.7	CDKL5	ENSG00000008086
4	0.6	FOXG1	ENSG00000176165
4	0.6	STXBP1	ENSG00000136854
6	0.5	SLC2A1	ENSG00000117394
6	0.5	ARX	ENSG00000004848
6	0.5	UBE3A	ENSG00000114062
9	0.4	SYNGAP1	ENSG00000197283
9	0.4	TSC1	ENSG00000165699
9	0.4	TSC2	ENSG00000103197
12	0.3	PCDH19	ENSG00000165194
12	0.3	CHD2	ENSG00000173575
12	0.3	DMD	ENSG00000198947
15	0.2	PURA	ENSG00000185129
15	0.2	SPTAN1	ENSG00000197694
15	0.2	KCNC1	ENSG00000129159
15	0.2	CNTNAP2	ENSG00000174469
19	0.1	GRIN1	ENSG00000176884
19	0.1	GRIN2B	ENSG00000273079
