rank	score	gene_symbol	gene_identifier
1	0.9	PARK7	ENSG00000116288
2	0.87	ATP13A2	ENSG00000159363
3	0.82	VPS13A	ENSG00000197969
3	0.82	PINK1	ENSG00000158828
5	0.76	VPS13C	ENSG00000129003
6	0.75	FBXO7	ENSG00000100225
7	0.73	RYR2	ENSG00000198626
8	0.72	LMNA	ENSG00000160789
9	0.7	EPG5	ENSG00000152223
9	0.7	PNPLA6	ENSG00000032444
11	0.65	NF1	ENSG00000196712
11	0.65	SPG7	ENSG00000197912
13	0.6	TUBB4A	ENSG00000104833
14	0.58	DDX59	ENSG00000118197
14	0.58	DDX59	ENSG00000118197
16	0.55	NOTCH2	ENSG00000134250
